gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
844876812	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148128948	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Wisely/McKenzie	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.1765	167.453							1989-11-17	17	11	1989	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148128948				CC_BY_4_0		obsr292791			2024-04-17T09:05:14.902Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844876801	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148128867	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	McKenzie	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.220333	167.45921							1989-11-12	12	11	1989	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148128867				CC_BY_4_0		obsr292791			2024-04-17T09:49:37.498Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844862718	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129524	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Garibaldi Ridge	West Coast	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-41.236656	172.40375							1986-01-31	31	1	1986	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129524				CC_BY_4_0		obsr292791			2024-04-17T08:45:34.728Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844862717	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129273	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Head basin, McKenzie River	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.21186	167.46614							1985-01-03	3	1	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129273				CC_BY_4_0		obsr292791			2024-04-17T09:07:13.890Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844862716	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129379	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Whitbourn Valley, MANP	Otago	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.494232	168.52315							1985-04-16	16	4	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129379				CC_BY_4_0		obsr292791			2024-04-17T08:22:43.970Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844862715	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129384	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Above boulder field, east side of Lake McKenzie	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.231445	167.47966							1985-11-29	29	11	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129384				CC_BY_4_0		obsr292791			2024-04-17T08:23:14.097Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844862183	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148128662	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Centre Pass -Dusky Tk	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.60202	167.14139							1986-12-01	1	12	1986	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148128662				CC_BY_4_0		obsr292791			2024-04-17T08:22:47.100Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844861778	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129521	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Waimak Falls Hut	Canterbury	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-42.918095	171.4884							1986-01-22	22	1	1986	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129521				CC_BY_4_0		obsr292791			2024-04-17T08:44:22.224Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844861773	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129329	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Descent to the Lakes on the Edge of the World, above Chester	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.233776	167.48218							1985-02-22	22	2	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129329				CC_BY_4_0		obsr292791			2024-04-17T09:07:14.726Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844861771	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129325	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Routeburn Track	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.740726	168.19826							1985-02-15	15	2	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129325				CC_BY_4_0		obsr292791			2024-04-17T09:50:22.326Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844861756	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148128655	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	North end of Kakapo Spur	West Coast	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-41.12569	172.55241							1986-02-14	14	2	1986	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148128655				CC_BY_4_0		obsr292791			2024-04-17T08:23:04.114Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844861753	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129276	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Saddle above Lake McKenzie into Chester	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.23293	167.48143							1985-01-03	3	1	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129276				CC_BY_4_0		obsr292791			2024-04-17T09:07:13.199Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844861751	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148128648	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Chalky Inlet - Carrick River	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.936687	166.77425							1986-02-05	5	2	1986	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148128648				CC_BY_4_0		obsr292791			2024-04-17T08:27:20.856Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844861749	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129393	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Near small lake above Lake McKenzie, Murchisons	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.228138	167.47269							1985-12-07	7	12	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129393				CC_BY_4_0		obsr292791			2024-04-17T08:22:59.169Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844861366	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129445	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Saddle McKenzie/Chester	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.22201	167.47188							1985-12-12	12	12	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129445				CC_BY_4_0		obsr292791			2024-04-17T08:23:40.664Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844861365	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148128652	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Head of the Reees	Otago	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.553352	168.56024							1986-02-06	6	2	1986	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148128652				CC_BY_4_0		obsr292791			2024-04-17T08:22:43.858Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844861349	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129381	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Fox Glacier, Chancellor Hut	West Coast	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-43.50997	170.1085							1985-11-01	1	11	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129381				CC_BY_4_0		obsr292791			2024-04-17T08:22:44.096Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844861329	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129518	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Lake Henderson and Peel Range	West Coast	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-41.0741	172.48972							1986-01-19	19	1	1986	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129518				CC_BY_4_0		obsr292791			2024-04-17T08:44:50.774Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844861327	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129378	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Whitbourn Valley Manp	Otago	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.494232	168.52315							1985-04-16	16	4	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129378				CC_BY_4_0		obsr292791			2024-04-17T08:22:43.918Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844861324	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129450	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Beside Lakes on the edge of the World, above Chester	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.237083	167.48058							1985-12-16	16	12	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129450				CC_BY_4_0		obsr292791			2024-04-17T08:23:16.044Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844861318	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129395	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Head of Lake Eyles on way to saddle with McKenzie	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.237217	167.47208							1985-12-09	9	12	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129395				CC_BY_4_0		obsr292791			2024-04-17T08:22:57.149Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844861315	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129380	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Glacier Burn	Otago	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.44347	168.77734							1985-08-27	27	8	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129380				CC_BY_4_0		obsr292791			2024-04-17T09:50:03.234Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844861310	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129530	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Arthurs Pass, Waimak Trk	Canterbury	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-42.92076	171.48589							1986-02-02	2	2	1986	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129530				CC_BY_4_0		obsr292791			2024-04-17T08:44:32.610Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844860921	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129317	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Murchison Mts	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.228977	167.46948							1985-01-20	20	1	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129317				CC_BY_4_0		obsr292791			2024-04-17T09:49:38.858Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844860919	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129274	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	McKenzie River, Murchisons	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.21057	167.46748							1985-01-03	3	1	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129274				CC_BY_4_0		obsr292791			2024-04-17T09:07:14.095Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844860917	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129502	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Head of Lake Eyles, Murchison Mts        	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.24099	167.4661							1985-12-19	19	12	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129502				CC_BY_4_0		obsr292791			2024-04-17T08:44:57.839Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844860916	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129324	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Routeburn Tk	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.740726	168.19826							1985-02-15	15	2	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129324				CC_BY_4_0		obsr292791			2024-04-17T09:50:45.723Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844860914	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129451	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	By outlet hole, Lakes on the edge of the World, above E. Chester	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.2397	167.48729							1985-12-16	16	12	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129451				CC_BY_4_0		obsr292791			2024-04-17T08:22:45.687Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844860898	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148128657	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Cupola Basin, Nelson Lakes	Tasman	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-41.967228	172.73103							1986-03-20	20	3	1986	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148128657				CC_BY_4_0		obsr292791			2024-04-17T09:50:06.315Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844860897	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129452	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Saddle McKenzie/Chester	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.220585	167.47316							1985-12-17	17	12	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129452				CC_BY_4_0		obsr292791			2024-04-17T08:22:56.345Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844860896	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129327	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Just over saddle between McKenzie and upper Chester, McKenzie side	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.21435	167.46635							1985-02-17	17	2	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129327				CC_BY_4_0		obsr292791			2024-04-17T09:06:54.369Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844860894	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129328	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Mount Barff - a few hundred ' above track to Arawata Saddle	West Coast	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.424164	168.63687							1985-02-19	19	2	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129328				CC_BY_4_0		obsr292791			2024-04-17T09:07:09.252Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844860461	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129526	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Cascade Saddle (Manp)	Otago	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.476532	168.6252							1986-02-02	2	2	1986	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129526				CC_BY_4_0		obsr292791			2024-04-17T08:44:44.377Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844860458	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129333	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Upper basin of Chester	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.20571	167.50839							1985-03-04	4	3	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129333				CC_BY_4_0		obsr292791			2024-04-17T09:09:09.032Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844860456	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129326	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Basin at head of upper Chester	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.218243	167.47702							1985-02-16	16	2	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129326				CC_BY_4_0		obsr292791			2024-04-17T09:06:02.878Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844860445	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129322	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Over edge of very steep cliffs above East Chester	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.24113	167.48792							1985-02-01	1	2	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129322				CC_BY_4_0		obsr292791			2024-04-17T09:06:04.832Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844859545	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129453	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Head of Lake Eyles, Murchison Mts        	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.241768	167.46635							1985-12-18	18	12	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129453				CC_BY_4_0		obsr292791			2024-04-17T08:24:37.373Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844859544	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129318	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Otira Valley	West Coast	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-42.90339	171.53407							1985-01-21	21	1	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129318				CC_BY_4_0		obsr292791			2024-04-17T09:05:24.111Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
844859542	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS148129330	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Descent to the Lakes on the Edge of the World, above Chester	Southland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.233776	167.48218							1985-03-01	1	3	1985	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS148129330				CC_BY_4_0		obsr292791			2024-04-17T09:08:37.699Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
