GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS2353541180	2024-07-30 17:08:08.157432	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDR08	Murchinson Mtns B1	L35328684	P	-45.2267228	167.4818484	2020-02-10		obsr6143070	S189582744	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 Island		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541269	2024-07-30 17:08:08.47838	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDR08	Murchinson Mtns C3	L35328701	P	-45.2227195	167.4720005	2020-02-10		obsr6143070	S189582833	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 traponly_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541271	2024-07-30 17:08:08.485111	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				3					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDR08	Murchinson Mtns C3	L35328701	P	-45.2227195	167.4720005	2020-02-12		obsr6143070	S189582835	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 1080_treeline_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS868039526	2020-02-21 05:53:44	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDS08	Southland, NZ (-45.24, 167.468)	L10819090	P	-45.2396513	167.4676586	2020-02-12	09:12:00	obsr1415924	S64810128	Traveling	P22	EBIRD_ATL_NZ	16	0.250		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1103414301	2021-03-25 21:33:28.66579	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDO09	N153	L13918453	P	-44.9222357	167.5506690	2020-02-24	09:10:00	obsr2321878	S84100875	Stationary	P21	EBIRD_ATL_NZ	5			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2353541215	2024-07-30 17:08:08.2825	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDR08	Murchinson Mtns D3	L35328691	P	-45.2113148	167.4828243	2020-02-12		obsr6143070	S189582779	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 Island		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541143	2024-07-30 17:08:08.017318	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDR08	Murchinson Mtns D1	L35328679	P	-45.2127136	167.4730232	2020-02-11		obsr6143070	S189582707	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 Island		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541236	2024-07-30 17:08:08.35453	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDS08	Murchinson Mtns A3	L35328695	P	-45.2450679	167.4651526	2020-02-10		obsr6143070	S189582800	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 Island		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541223	2024-07-30 17:08:08.310279	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDS08	Murchinson Mtns A2	L35328693	P	-45.2407142	167.4672297	2020-02-12		obsr6143070	S189582787	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 Island		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541137	2024-07-30 17:08:07.992479	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDS08	Murchinson Mtns C1	L35328678	P	-45.2292378	167.4719745	2020-02-10		obsr6143070	S189582701	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 traponly_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541206	2024-07-30 17:08:08.250307	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDR08	Murchinson Mtns C4	L35328690	P	-45.2144174	167.4663028	2020-02-10		obsr6143070	S189582770	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 traponly_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541138	2024-07-30 17:08:07.996255	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				4					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDS08	Murchinson Mtns C1	L35328678	P	-45.2292378	167.4719745	2020-02-12		obsr6143070	S189582702	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 1080_treeline_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541270	2024-07-30 17:08:08.481837	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDR08	Murchinson Mtns C3	L35328701	P	-45.2227195	167.4720005	2020-02-11		obsr6143070	S189582834	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 Island		
URN:CornellLabOfOrnithology:EBIRD:OBS1103420635	2021-03-25 21:36:20.784712	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDO09	N153	L13918453	P	-44.9222357	167.5506690	2020-02-24	10:42:00	obsr2321878	S84102159	Stationary	P21	EBIRD_ATL_NZ	5			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2353541142	2024-07-30 17:08:08.013953	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDR08	Murchinson Mtns D1	L35328679	P	-45.2127136	167.4730232	2020-02-10		obsr6143070	S189582706	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 traponly_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541208	2024-07-30 17:08:08.25745	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDR08	Murchinson Mtns C4	L35328690	P	-45.2144174	167.4663028	2020-02-12		obsr6143070	S189582772	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 1080_treeline_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541207	2024-07-30 17:08:08.254017	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDR08	Murchinson Mtns C4	L35328690	P	-45.2144174	167.4663028	2020-02-11		obsr6143070	S189582771	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 1080_treeline_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542025	2024-07-30 17:08:11.372699	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDR08	Murchinson Mtns C5	L35328838	P	-45.2166795	167.4737800	2020-02-11		obsr6143070	S189583597	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 Island		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541156	2024-07-30 17:08:08.075518	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				3					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDS08	Murchinson Mtns B6	L35328681	P	-45.2365990	167.4807665	2020-02-11		obsr6143070	S189582720	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 1080_treeline_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541157	2024-07-30 17:08:08.078867	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				3					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDS08	Murchinson Mtns B6	L35328681	P	-45.2365990	167.4807665	2020-02-12		obsr6143070	S189582721	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 1080_treeline_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541237	2024-07-30 17:08:08.358605	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDS08	Murchinson Mtns A3	L35328695	P	-45.2450679	167.4651526	2020-02-12		obsr6143070	S189582801	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 Island		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541171	2024-07-30 17:08:08.128481	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDS08	Murchinson Mtns A5	L35328683	P	-45.2460942	167.4732790	2020-02-11		obsr6143070	S189582735	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 1080_treeline_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541244	2024-07-30 17:08:08.387385	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				3					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDS08	Murchinson Mtns A4	L35328696	P	-45.2421839	167.4718143	2020-02-12		obsr6143070	S189582808	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 Island		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541256	2024-07-30 17:08:08.431894	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDS08	Murchinson Mtns B3	L35328699	P	-45.2346480	167.4826200	2020-02-12		obsr6143070	S189582820	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Murchinson Mtns2020 1080_treeline_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542487	2024-07-30 17:08:12.570988	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				3					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDX06	Lake Roe ROE4	L35328889	P	-45.6950570	167.1573260	2020-03-17		obsr6143070	S189583912	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Lake Roe2020 1080_tops+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542320	2024-07-30 17:08:12.512104	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDX06	Lake Roe ROE21	L35328886	P	-45.7048760	167.1706300	2020-03-18		obsr6143070	S189583895	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Lake Roe2020 1080_tops+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542498	2024-07-30 17:08:12.60887	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDX06	Lake Roe ROE3	L35328892	P	-45.6940460	167.1568770	2020-03-17		obsr6143070	S189583923	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Lake Roe2020 1080_treeline_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS888754409	2020-04-04 15:56:03	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				4					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDK14	Fiery Col	L11085495	P	-44.5616757	168.2222617	2020-03-24	14:00:00	obsr1391001	S66635896	Stationary	P21	EBIRD_ATL_NZ	10			1	1		1	1	0		From my mate James: Open boulder field at about 1400 m.	2 "pairs". Bigger than rifleman. Stubby little tails, bobbing up and down, hopping around and occassionally flying not very far	
URN:CornellLabOfOrnithology:EBIRD:OBS2353542483	2024-07-30 17:08:12.556266	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDX06	Lake Roe ROE15	L35328888	P	-45.7007430	167.1718550	2020-03-18		obsr6143070	S189583908	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Lake Roe2020 1080_tops+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542302	2024-07-30 17:08:12.423468	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				3					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDX06	Lake Roe ROE18	L35328883	P	-45.7024210	167.1623980	2020-03-16		obsr6143070	S189583877	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Lake Roe2020 1080_treeline_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542311	2024-07-30 17:08:12.476907	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDX06	Lake Roe ROE20	L35328885	P	-45.7032960	167.1670100	2020-03-18		obsr6143070	S189583886	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Lake Roe2020 1080_tops+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542319	2024-07-30 17:08:12.508935	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDX06	Lake Roe ROE21	L35328886	P	-45.7048760	167.1706300	2020-03-16		obsr6143070	S189583894	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Lake Roe2020 1080_treeline+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS1103421877	2022-10-20 05:09:23.310334	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkEC05	I170	L13918441	P	-46.1175662	166.9173246	2020-03-06		obsr2321878	S84102583	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0			Near camp.	
URN:CornellLabOfOrnithology:EBIRD:OBS1103421872	2021-03-25 21:36:20.784712	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkEA05	I168	L13918440	P	-45.9740164	166.9326995	2020-03-06		obsr2321878	S84102581	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0			On line A ~40m from plot (seen)	
URN:CornellLabOfOrnithology:EBIRD:OBS2353542482	2024-07-30 17:08:12.550479	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDX06	Lake Roe ROE15	L35328888	P	-45.7007430	167.1718550	2020-03-17		obsr6143070	S189583907	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Lake Roe2020 1080_tops+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542495	2024-07-30 17:08:12.598788	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDX06	Lake Roe ROE2	L35328891	P	-45.6953100	167.1530490	2020-03-17		obsr6143070	S189583920	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Lake Roe2020 1080_treeline_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542509	2024-07-30 17:08:12.649623	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDX06	Lake Roe ROE14	L35328894	P	-45.7019470	167.1757120	2020-03-18		obsr6143070	S189583934	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Lake Roe2020 1080_tops+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542478	2024-07-30 17:08:12.537609	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDX06	Lake Roe ROE19	L35328887	P	-45.7033010	167.1627460	2020-03-16		obsr6143070	S189583903	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Lake Roe2020 1080_treeline+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542303	2024-07-30 17:08:12.429129	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDX06	Lake Roe ROE18	L35328883	P	-45.7024210	167.1623980	2020-03-18		obsr6143070	S189583878	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Lake Roe2020 1080_tops+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542503	2024-07-30 17:08:12.625651	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDX06	Lake Roe ROE16	L35328893	P	-45.7012250	167.1666670	2020-03-18		obsr6143070	S189583928	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Lake Roe2020 1080_tops+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS888748879	2020-04-04 15:57:45	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDJ14	Fohn Saddle	L11085377	P	-44.5239379	168.2582946	2020-03-24	12:00:00	obsr1391001	S66635469	Stationary	P21	EBIRD_ATL_NZ	10			1	1		1	1	0		Reported by my mate James: Open boulder field at about 1400 m.	Bigger than rifleman. stubby little tails, bobbing up and down, hopping around and occassionally flying not very far.	
URN:CornellLabOfOrnithology:EBIRD:OBS2353542490	2024-07-30 17:08:12.581422	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDX06	Lake Roe ROE12	L35328890	P	-45.6968970	167.1807450	2020-03-17		obsr6143070	S189583915	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Lake Roe2020 1080_treeline_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS884254340	2020-03-26 23:12:22	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDW04	Southland, NZ (-45.59, 166.888)	L10973884	P	-45.5902434	166.8881151	2020-03-17	12:45:00	obsr1415924	S66262366	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2353542310	2024-07-30 17:08:12.473467	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDX06	Lake Roe ROE20	L35328885	P	-45.7032960	167.1670100	2020-03-16		obsr6143070	S189583885	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Lake Roe2020 1080_treeline_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS1081513980	2021-03-17 20:54:24.977241	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDM12	Auto selected -44.76310, 167.98890	L13821315	P	-44.7630960	167.9888990	2020-10-28	12:13:00	obsr243101	S82246572	Traveling	P22	EBIRD_ATL_NZ	168	22.003		1	1		0	1	0			Colleagues observed mating	
URN:CornellLabOfOrnithology:EBIRD:OBS1016284762	2021-03-30 04:11:12.914114	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDM12	Fiordland NP--Homer Tunnel W Entrance	L8239962	H	-44.7626487	167.9729896	2020-11-22	16:30:00	obsr402151	S76583623	Traveling	P22	EBIRD_ATL_NZ	13	0.350		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1021592900	2022-10-20 04:58:04.417614	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDR09	Dana Hut	L12853096	P	-45.2204277	167.6305287	2020-11-12	08:40:00	obsr1505007	S76965784	Traveling	P22	EBIRD_ATL_NZ	260	2.500		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1021592899	2022-10-20 05:03:49.027313	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				3					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDR09	Dana	L12853087	P	-45.2303397	167.6058231	2020-11-10	09:00:00	obsr1505007	S76965696	Traveling	P22	EBIRD_ATL_NZ	480	4.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1092904907	2021-03-12 04:15:43.406292	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDN10	Milford Track--Mackinnon Pass	L11809121	H	-44.8026871	167.7654042	2020-11-12	12:22:00	obsr1392623	S83229306	Traveling	P22	EBIRD_ATL_NZ	6	0.160		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1794975374	2023-08-01 09:54:46.826645	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073					Gertrude Saddle	L26332440	P	-44.7418932	168.0119101	2020-11-19	13:10:00	obsr4273125	S146175145	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1021592945	2022-10-20 04:55:54.443647	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				5					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDR07	Jas survey Woodrow headwaters	L12853151	P	-45.1816886	167.3804129	2020-11-25	09:00:00	obsr1505007	S76966258	Traveling	P22	EBIRD_ATL_NZ	450	6.500		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1021587409	2022-10-20 04:44:46.640044	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDR07	Jas survey Robin Saddle day 1	L12853118	P	-45.2122101	167.3138404	2020-11-23	09:30:00	obsr1505007	S76965847	Traveling	P22	EBIRD_ATL_NZ	450	7.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1038454175	2022-10-20 05:02:04.012576	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				5					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073					Routeburn Track--Lake Mackenzie Hut to Routeburn Falls Hut	L6476418	H	-44.7270037	168.1715647	2020-12-25	12:00:00	obsr1834066	S78184063	Traveling	P22	EBIRD	180	8.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1047186966	2021-01-08 16:50:16.250948	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	Southland	NZ-STL	Southland District	NZ-STL-073				blkDL11	Auto selected -44.64132, 167.92700	L13205778	P	-44.6413230	167.9269950	2020-12-27	16:43:00	obsr1176218	S78894573	Traveling	P22	EBIRD_ATL_NZ	11	0.228		1	1		0	1	0				
